사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022062900100383,2022년 6월 29일 16시,수요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,자전거,여,16세,중상
2022062900100417,2022년 6월 29일 17시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,자전거,남,12세 이하,경상
2022062900100463,2022년 6월 29일 18시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,81세 이상,상해없음,승용,여,34세,경상
2022063000100143,2022년 6월 30일 08시,목요일,세종특별자치시 연기면,부상신고사고,0,0,0,1,차대차 - 기타,기타,건조,흐림,단일로 - 기타,자전거,여,42세,상해없음,자전거,남,67세,부상신고
2022063000100221,2022년 6월 30일 11시,목요일,세종특별자치시 나성동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,27세,중상,승용,남,50세,경상
2022063000100370,2022년 6월 30일 16시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,흐림,교차로 - 교차로안,화물,남,66세,상해없음,승용,여,52세,경상
2022063000100371,2022년 6월 30일 16시,목요일,세종특별자치시 아름동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,56세,경상,승용,여,61세,경상
2022063000100372,2022년 6월 30일 16시,목요일,세종특별자치시 종촌동,부상신고사고,0,0,0,2,차대차 - 측면충돌,교차로운행방법위반,건조,흐림,교차로 - 교차로안,승용,여,45세,부상신고,승용,여,38세,부상신고
2022063000100614,2022년 6월 30일 23시,목요일,세종특별자치시 보람동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,여,45세,상해없음,승용,남,25세,경상
2022070100100430,2022년 7월 1일 16시,금요일,세종특별자치시 부강면,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,26세,경상
2022070100100497,2022년 7월 1일 17시,금요일,세종특별자치시 전의면,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,66세,상해없음,승용,남,28세,부상신고
2022070200100358,2022년 7월 2일 15시,토요일,세종특별자치시 연서면,중상사고,0,3,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,40세,중상,승용,남,48세,중상
2022070300100210,2022년 7월 3일 13시,일요일,세종특별자치시 아름동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,31세,부상신고
2022070300100211,2022년 7월 3일 13시,일요일,세종특별자치시 금남면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,여,34세,경상
2022070300100337,2022년 7월 3일 17시,일요일,세종특별자치시 장군면,부상신고사고,0,0,0,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,부상신고,승용,남,48세,부상신고
2022070300100447,2022년 7월 3일 21시,일요일,세종특별자치시 종촌동,부상신고사고,0,0,0,1,차대사람 - 기타,보행자보호의무위반,기타,흐림,기타 - 기타,승용,남,49세,상해없음,보행자,남,17세,부상신고
2022070400100023,2022년 7월 4일 03시,월요일,세종특별자치시 연기면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,60세,상해없음,승용,남,62세,경상
2022070400100120,2022년 7월 4일 08시,월요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,개인형이동수단(PM),여,16세,부상신고
2022070500100074,2022년 7월 5일 07시,화요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,자전거,남,15세,경상
2022070500100121,2022년 7월 5일 08시,화요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,개인형이동수단(PM),남,15세,중상
2022070500100437,2022년 7월 5일 17시,화요일,세종특별자치시 종촌동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,34세,경상
2022070500100557,2022년 7월 5일 21시,화요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,기타,단일로 - 기타,자전거,남,20세 이하,상해없음,보행자,여,56세,경상
2022070600100402,2022년 7월 6일 17시,수요일,세종특별자치시 종촌동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,젖음/습기,흐림,교차로 - 교차로안,승용,여,38세,상해없음,승용,여,63세,부상신고
2022070700100344,2022년 7월 7일 14시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,승용,여,65세,경상
2022070700100345,2022년 7월 7일 14시,목요일,세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,70세,상해없음,이륜,남,39세,중상
2022070700100368,2022년 7월 7일 15시,목요일,세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,44세,상해없음,자전거,남,72세,중상
2022070700100412,2022년 7월 7일 16시,목요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,보행자,여,32세,경상
2022070700100592,2022년 7월 7일 21시,목요일,세종특별자치시 나성동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,단일로 - 기타,개인형이동수단(PM),여,20세 이하,중상,승용,여,31세,상해없음
2022070800100080,2022년 7월 8일 07시,금요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,79세,상해없음
2022070800100187,2022년 7월 8일 10시,금요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,승용,여,33세,경상
2022070900100387,2022년 7월 9일 16시,토요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,자전거,남,67세,부상신고
2022070900100538,2022년 7월 9일 21시,토요일,세종특별자치시 도담동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승합,남,63세,상해없음
2022071100100514,2022년 7월 11일 18시,월요일,세종특별자치시 집현동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,69세,상해없음,보행자,남,12세 이하,중상
2022071200100167,2022년 7월 12일 10시,화요일,세종특별자치시 어진동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,흐림,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,여,22세,부상신고
2022071200100307,2022년 7월 12일 15시,화요일,세종특별자치시 소담동,사망사고,1,0,0,1,차대차 - 측면충돌,불법유턴,건조,흐림,단일로 - 기타,이륜,남,35세,사망,승합,남,47세,부상신고
2022071200100308,2022년 7월 12일 15시,화요일,세종특별자치시 금남면,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,여,39세,부상신고
2022071300100113,2022년 7월 13일 08시,수요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,여,52세,경상
2022071300100136,2022년 7월 13일 09시,수요일,세종특별자치시 고운동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,41세,상해없음,보행자,여,41세,부상신고
2022071300100353,2022년 7월 13일 16시,수요일,세종특별자치시 종촌동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,자전거,남,12세 이하,부상신고
2022071300100573,2022년 7월 13일 23시,수요일,세종특별자치시 보람동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),여,20세 이하,상해없음,승용,남,22세,상해없음
2022071400100137,2022년 7월 14일 08시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,승용,남,45세,경상
2022071400100340,2022년 7월 14일 14시,목요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,개인형이동수단(PM),여,19세,부상신고
2022071500100010,2022년 7월 15일 00시,금요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,기타,단일로 - 기타,승용,남,41세,상해없음,보행자,여,25세,중상
2022071500100063,2022년 7월 15일 07시,금요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,26세,기타불명,이륜,남,57세,경상
2022071500100439,2022년 7월 15일 17시,금요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,12세 이하,경상
2022071500100609,2022년 7월 15일 21시,금요일,세종특별자치시 금남면,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,27세,상해없음,보행자,남,29세,중상
2022071600100219,2022년 7월 16일 12시,토요일,세종특별자치시 장군면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,32세,상해없음,승합,남,42세,상해없음
2022071600100463,2022년 7월 16일 19시,토요일,세종특별자치시 조치원읍,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,55세,중상,승용,여,48세,경상
2022071700100165,2022년 7월 17일 12시,일요일,세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,여,72세,경상,이륜,남,27세,경상
2022071700100348,2022년 7월 17일 18시,일요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,57세,경상
2022071800100498,2022년 7월 18일 19시,월요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,원동기,남,62세,상해없음,승용,여,20세,경상
2022071800100499,2022년 7월 18일 19시,월요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,60세,기타불명,보행자,남,28세,경상
2022071900100051,2022년 7월 19일 06시,화요일,세종특별자치시 세종동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,66세,상해없음,자전거,남,77세,중상
2022071900100209,2022년 7월 19일 11시,화요일,세종특별자치시 대평동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,32세,상해없음,자전거,여,59세,중상
2022071900100515,2022년 7월 19일 20시,화요일,세종특별자치시 한솔동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,48세,상해없음,자전거,남,16세,경상
2022072000100040,2022년 7월 20일 05시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,경상,,,,
2022072000100080,2022년 7월 20일 07시,수요일,세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,63세,경상,승용,남,59세,상해없음
2022072000100394,2022년 7월 20일 16시,수요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,78세,상해없음,화물,남,42세,경상
2022072100100151,2022년 7월 21일 09시,목요일,세종특별자치시 어진동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,50세,상해없음,승용,남,44세,경상
2022072100100329,2022년 7월 21일 15시,목요일,세종특별자치시 새롬동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,28세,상해없음,개인형이동수단(PM),남,16세,부상신고
2022072100100330,2022년 7월 21일 15시,목요일,세종특별자치시 고운동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,화물,남,54세,상해없음,승용,남,25세,부상신고
2022072100100403,2022년 7월 21일 17시,목요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,65세,상해없음,승용,여,21세,경상
2022072100100447,2022년 7월 21일 18시,목요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,흐림,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,13세,경상
2022072200100043,2022년 7월 22일 04시,금요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,23세,상해없음,승용,여,60세,경상
2022072200100116,2022년 7월 22일 08시,금요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,여,42세,경상
2022072200100295,2022년 7월 22일 13시,금요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,화물,남,62세,상해없음
2022072200100328,2022년 7월 22일 14시,금요일,세종특별자치시 어진동,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,44세,부상신고,승용,여,42세,중상
2022072200100397,2022년 7월 22일 16시,금요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,60세,상해없음,승용,남,47세,경상
